Sub,Subject,Location,Country,Year,Unit Code,Unit,Power Code,Power Code,Value,Power Code
ITLEARNING_T1E,Students browsing the Internet for schoolwork at least once a week Percentage (at school),ISL,Iceland,2012,PC,Percentage,0,Units,28.888720000000003,0
ITLEARNING_T1J,Students with three or more computers at home : standard-error (at school),TUR,Turkey,2012,SE,Standard-error,0,Units,0.53155579,0
SME_T1I,Number of enterprises in manufacturing with 50-249 persons engaged,IRL,Ireland,2012,PC,Percentage,0,Units,11.78089,0
TIVA_INTERMEDIATES_T1E,Re-exported intermediates: Chemicals and non-metallic mineral products,ESP,Spain,2011,PC,Percentage,0,Units,41.28,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,CZE,Czech Republic,2011,PC,Percentage,0,Units,14.933378,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,CZE,Czech Republic,2012,PC,Percentage,0,Units,15.090507999999998,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,CZE,Czech Republic,2013,PC,Percentage,0,Units,15.244722,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,CZE,Czech Republic,2014,PC,Percentage,0,Units,14.97815,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,CZE,Czech Republic,2015,PC,Percentage,0,Units,14.659204999999998,0
SME_T1B,Number of employees in manufacturing in enterprises with 10-19 persons engaged,ITA,Italy,2012,PC,Percentage,0,Units,14.514589,0
NURSE_G2,Ratio of nurses to physicians,DEU,Germany,2014,RATIO,Ratio,0,Units,3.1962563,0
TIVA_INTERMEDIATES_T1J,Re-exported intermediates: Business services,BEL,Belgium,2011,PC,Percentage,0,Units,48.13,0
CPI_T1A,CPI: all items,TUR,Turkey,2011,GRWH,Growth rate,0,Units,6.471879,0
CPI_T1A,CPI: all items,TUR,Turkey,2012,GRWH,Growth rate,0,Units,8.89157,0
CPI_T1A,CPI: all items,TUR,Turkey,2013,GRWH,Growth rate,0,Units,7.49309,0
CPI_T1A,CPI: all items,TUR,Turkey,2014,GRWH,Growth rate,0,Units,8.854572000000001,0
CPI_T1A,CPI: all items,TUR,Turkey,2015,GRWH,Growth rate,0,Units,7.670853999999999,0
PRODINCOM_G2B,Levels of GDP per capita and labour productivity - Effect of labour utilisation,LTU,Lithuania,2011,PC_PNT,Percentage points,0,Units,-14.619989000000002,0
PRODINCOM_G2B,Levels of GDP per capita and labour productivity - Effect of labour utilisation,LTU,Lithuania,2012,PC_PNT,Percentage points,0,Units,-13.015891,0
PRODINCOM_G2B,Levels of GDP per capita and labour productivity - Effect of labour utilisation,LTU,Lithuania,2013,PC_PNT,Percentage points,0,Units,-12.341572,0
PRODINCOM_G2B,Levels of GDP per capita and labour productivity - Effect of labour utilisation,LTU,Lithuania,2014,PC_PNT,Percentage points,0,Units,-11.211735000000001,0
PRODINCOM_G2B,Levels of GDP per capita and labour productivity - Effect of labour utilisation,LTU,Lithuania,2015,PC_PNT,Percentage points,0,Units,-9.192964,0
INCOMPOVERTY_T1B,Relative poverty rates: Children (age 0-17),PRT,Portugal,2011,RATIO,Ratio,0,Units,0.157,0
INCOMPOVERTY_T1B,Relative poverty rates: Children (age 0-17),PRT,Portugal,2012,RATIO,Ratio,0,Units,0.179,0
INCOMPOVERTY_T1B,Relative poverty rates: Children (age 0-17),PRT,Portugal,2013,RATIO,Ratio,0,Units,0.183,0
INCOMPOVERTY_T1B,Relative poverty rates: Children (age 0-17),PRT,Portugal,2014,RATIO,Ratio,0,Units,0.183,0
INCOMPOVERTY_T1B,Relative poverty rates: Children (age 0-17),PRT,Portugal,2015,RATIO,Ratio,0,Units,0.155,0
LIFEEXPY_G2B, Life expectancy at birth: men,IND,India,2011,YR,Years,0,Units,65.7,0
LIFEEXPY_G2B, Life expectancy at birth: men,IND,India,2012,YR,Years,0,Units,66.0,0
LIFEEXPY_G2B, Life expectancy at birth: men,IND,India,2013,YR,Years,0,Units,66.3,0
LIFEEXPY_G2B, Life expectancy at birth: men,IND,India,2014,YR,Years,0,Units,66.6,0
LIFEEXPY_G2B, Life expectancy at birth: men,IND,India,2015,YR,Years,0,Units,66.9,0
CPI_T1C,CPI: food,HUN,Hungary,2011,GRWH,Growth rate,0,Units,7.2349190000000005,0
CPI_T1C,CPI: food,HUN,Hungary,2012,GRWH,Growth rate,0,Units,5.9723690000000005,0
CPI_T1C,CPI: food,HUN,Hungary,2013,GRWH,Growth rate,0,Units,2.6366560000000003,0
CPI_T1C,CPI: food,HUN,Hungary,2014,GRWH,Growth rate,0,Units,-0.7974482,0
CPI_T1C,CPI: food,HUN,Hungary,2015,GRWH,Growth rate,0,Units,0.5512173,0
FDINDEX_T1B,Primary sector,DEU,Germany,2011,IDX,Index,0,Units,0.069,0
FDINDEX_T1B,Primary sector,DEU,Germany,2012,IDX,Index,0,Units,0.069,0
FDINDEX_T1B,Primary sector,DEU,Germany,2013,IDX,Index,0,Units,0.069,0
FDINDEX_T1B,Primary sector,DEU,Germany,2014,IDX,Index,0,Units,0.069,0
FDINDEX_T1B,Primary sector,DEU,Germany,2015,IDX,Index,0,Units,0.069,0
ITLEARNING_T1D,Students using computers at school: standard-error,AUT,Austria,2012,SE,Standard-error,0,Units,1.0203647,0
ITLEARNING_T1G,Students with at least one computer at home: percentage,CHL,Chile,2012,PC,Percentage,0,Units,88.261088,0
SIZEGDP_T1,GDP per capita,IDN,Indonesia,2011,USD,US Dollar,0,Units,8973.563,0
SIZEGDP_T1,GDP per capita,IDN,Indonesia,2012,USD,US Dollar,0,Units,9554.3368,0
SIZEGDP_T1,GDP per capita,IDN,Indonesia,2013,USD,US Dollar,0,Units,10108.43,0
SIZEGDP_T1,GDP per capita,IDN,Indonesia,2014,USD,US Dollar,0,Units,10661.618999999999,0
SIZEGDP_T1,GDP per capita,IDN,Indonesia,2015,USD,US Dollar,0,Units,11156.9,0
EDUTEREXPND_T1H,Public expenditure in tertiary education as a percentage of total expenditures,ITA,Italy,2012,PC,Percentage,0,Units,65.960639,0
FDISTOCK_T1B,Inward FDI stocks,SWE,Sweden,2011,USD,US Dollar,6,Millions,349058.03,6
FDISTOCK_T1B,Inward FDI stocks,SWE,Sweden,2012,USD,US Dollar,6,Millions,373444.08,6
FDISTOCK_T1B,Inward FDI stocks,SWE,Sweden,2013,USD,US Dollar,6,Millions,389169.18,6
FDISTOCK_T1B,Inward FDI stocks,SWE,Sweden,2014,USD,US Dollar,6,Millions,317945.49,6
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),ESP,Spain,2011,PC,Percentage,0,Units,77.68712,0
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),ESP,Spain,2012,PC,Percentage,0,Units,92.52627,0
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),ESP,Spain,2013,PC,Percentage,0,Units,105.7336,0
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),ESP,Spain,2014,PC,Percentage,0,Units,118.4061,0
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),ESP,Spain,2015,PC,Percentage,0,Units,116.3119,0
TIVA_INTERMEDIATES_T1H,Re-exported intermediates: Transport equipment,MEX,Mexico,2011,PC,Percentage,0,Units,63.37,0
ITLEARNING_T1B,Number of 15-year-old students per school computer: standard-error,NLD,Netherlands,2012,SE,Standard-error,0,Units,0.19930393,0
CHILDEDU_T1J,Annual expenditure per student in pre-primary education,BEL,Belgium,2012,USD,US Dollar,0,Units,6974.6495,0
CPI_T1D,CPI: energy,NOR,Norway,2011,GRWH,Growth rate,0,Units,1.400123,0
CPI_T1D,CPI: energy,NOR,Norway,2012,GRWH,Growth rate,0,Units,-10.27743,0
CPI_T1D,CPI: energy,NOR,Norway,2013,GRWH,Growth rate,0,Units,8.968698,0
CPI_T1D,CPI: energy,NOR,Norway,2014,GRWH,Growth rate,0,Units,-3.279715,0
CPI_T1D,CPI: energy,NOR,Norway,2015,GRWH,Growth rate,0,Units,-4.3273150000000005,0
LIFEEXPY_G1, Life expectancy at birth: total,HUN,Hungary,2011,YR,Years,0,Units,75.0,0
LIFEEXPY_G1, Life expectancy at birth: total,HUN,Hungary,2012,YR,Years,0,Units,75.2,0
LIFEEXPY_G1, Life expectancy at birth: total,HUN,Hungary,2013,YR,Years,0,Units,75.7,0
LIFEEXPY_G1, Life expectancy at birth: total,HUN,Hungary,2014,YR,Years,0,Units,75.9,0
LIFEEXPY_G1, Life expectancy at birth: total,HUN,Hungary,2015,YR,Years,0,Units,75.7,0
STUDYABROAD_T1B,International students in short-cycle tertiary programmes,IRL,Ireland,2013,PC,Percentage,0,Units,2.0736220000000003,0
TERTIARY_T1D,Population aged 25-64 below upper secondary,IDN,Indonesia,2014,PC,Percentage,0,Units,68.999809,0
OBESITY_G1, Obesity rate among the adult population,LUX,Luxembourg,2014,PC,Percentage,0,Units,22.7,0
TIVA_INTERMEDIATES_T1D,Re-exported intermediates: Wood paper; paper products; printing and publishing,ISL,Iceland,2011,PC,Percentage,0,Units,24.74,0
VALADDAC_T1J,Value added in other services activities,MEX,Mexico,2011,PC,Percentage,0,Units,3.3318431000000004,0
VALADDAC_T1J,Value added in other services activities,MEX,Mexico,2012,PC,Percentage,0,Units,3.265108,0
VALADDAC_T1J,Value added in other services activities,MEX,Mexico,2013,PC,Percentage,0,Units,3.7231306000000006,0
VALADDAC_T1J,Value added in other services activities,MEX,Mexico,2014,PC,Percentage,0,Units,3.7157455,0
VALADDAC_T1J,Value added in other services activities,MEX,Mexico,2015,PC,Percentage,0,Units,3.6916754000000003,0
INCINEQUAL_T1G,Income inequality: P50/P10 disposable income decile ratio ,NZL,New Zealand,2011,P50P10,Interdecile ratio P50/P10,0,Units,2.0,0
INCINEQUAL_T1G,Income inequality: P50/P10 disposable income decile ratio ,NZL,New Zealand,2012,P50P10,Interdecile ratio P50/P10,0,Units,2.0,0
INCINEQUAL_T1G,Income inequality: P50/P10 disposable income decile ratio ,NZL,New Zealand,2014,P50P10,Interdecile ratio P50/P10,0,Units,2.1,0
FDISTOCK_T1B,Inward FDI stocks,SVN,Slovenia,2011,USD,US Dollar,6,Millions,11490.49,6
FDISTOCK_T1B,Inward FDI stocks,SVN,Slovenia,2012,USD,US Dollar,6,Millions,12201.847,6
FDISTOCK_T1B,Inward FDI stocks,SVN,Slovenia,2013,USD,US Dollar,6,Millions,12268.653,6
FDISTOCK_T1B,Inward FDI stocks,SVN,Slovenia,2014,USD,US Dollar,6,Millions,12257.3,6
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),FRA,France,2011,PC,Percentage,0,Units,103.8066,0
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),FRA,France,2012,PC,Percentage,0,Units,111.9382,0
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),FRA,France,2013,PC,Percentage,0,Units,112.4676,0
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),FRA,France,2014,PC,Percentage,0,Units,120.1551,0
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),FRA,France,2015,PC,Percentage,0,Units,120.8252,0
ITLEARNING_T1A,Number of 15-year-old students per school computer: mean,DEU,Germany,2012,AVSCORE,Average score,0,Units,4.200313599999999,0
TEACHERS_T1A,Change in teachers'salary after 15 years of experience,NOR,Norway,2013,IDX,Index,0,Units,114.93843000000001,0
TIVA_INTERMEDIATES_T1C,Re-exported intermediates: Textiles; textile products; leather and footwear,EU28,European Union (28 countries),2011,PC,Percentage,0,Units,50.03,0
CHILDEDU_T1I,Annual expenditure per student in early childhood educational development,FIN,Finland,2012,USD,US Dollar,0,Units,17860.246,0
STUDYABROAD_T1C,International students in Bachelorâ€™s or equivalent level,DEU,Germany,2013,PC,Percentage,0,Units,4.4185889000000005,0
FDINDEX_T1F,Transport,ISL,Iceland,2011,IDX,Index,0,Units,0.204,0
FDINDEX_T1F,Transport,ISL,Iceland,2012,IDX,Index,0,Units,0.204,0
FDINDEX_T1F,Transport,ISL,Iceland,2013,IDX,Index,0,Units,0.204,0
FDINDEX_T1F,Transport,ISL,Iceland,2014,IDX,Index,0,Units,0.204,0
FDINDEX_T1F,Transport,ISL,Iceland,2015,IDX,Index,0,Units,0.204,0
FDINDEX_T1G,Media,IDN,Indonesia,2011,IDX,Index,0,Units,1.0,0
FDINDEX_T1G,Media,IDN,Indonesia,2012,IDX,Index,0,Units,1.0,0
FDINDEX_T1G,Media,IDN,Indonesia,2013,IDX,Index,0,Units,1.0,0
FDINDEX_T1G,Media,IDN,Indonesia,2014,IDX,Index,0,Units,0.885,0
FDINDEX_T1G,Media,IDN,Indonesia,2015,IDX,Index,0,Units,0.885,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,POL,Poland,2011,PC,Percentage,0,Units,15.061944,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,POL,Poland,2012,PC,Percentage,0,Units,14.810928,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,POL,Poland,2013,PC,Percentage,0,Units,15.061625,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,POL,Poland,2014,PC,Percentage,0,Units,14.953010999999998,0
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,POL,Poland,2015,PC,Percentage,0,Units,14.773710999999999,0
EMPLGNDR_T1A,Employment rates: women,CHE,Switzerland,2011,RATIO,Ratio,0,Units,72.55,0
EMPLGNDR_T1A,Employment rates: women,CHE,Switzerland,2012,RATIO,Ratio,0,Units,73.0,0
EMPLGNDR_T1A,Employment rates: women,CHE,Switzerland,2013,RATIO,Ratio,0,Units,73.2,0
EMPLGNDR_T1A,Employment rates: women,CHE,Switzerland,2014,RATIO,Ratio,0,Units,74.075,0
EMPLGNDR_T1A,Employment rates: women,CHE,Switzerland,2015,RATIO,Ratio,0,Units,74.7,0
INFMORTY_G1, Infant mortality,NOR,Norway,2011,DEATH_1000BIRTH,Deaths per 1 000 live births,0,Units,2.4,0
INFMORTY_G1, Infant mortality,NOR,Norway,2012,DEATH_1000BIRTH,Deaths per 1 000 live births,0,Units,2.5,0
INFMORTY_G1, Infant mortality,NOR,Norway,2013,DEATH_1000BIRTH,Deaths per 1 000 live births,0,Units,2.4,0
ITLEARNING_T1I,Students with three or more computers at home : percentage (at school),MEX,Mexico,2012,PC,Percentage,0,Units,9.149410699999999,0
TIVA_INTERMEDIATES_T1C,Re-exported intermediates: Textiles; textile products; leather and footwear,AUT,Austria,2011,PC,Percentage,0,Units,53.38,0
TIVA_INTERMEDIATES_T1E,Re-exported intermediates: Chemicals and non-metallic mineral products,FRA,France,2011,PC,Percentage,0,Units,40.23,0
CPI_T1D,CPI: energy,FIN,Finland,2011,GRWH,Growth rate,0,Units,14.58455,0
CPI_T1D,CPI: energy,FIN,Finland,2012,GRWH,Growth rate,0,Units,4.0875699999999995,0
CPI_T1D,CPI: energy,FIN,Finland,2013,GRWH,Growth rate,0,Units,-0.5240724,0
CPI_T1D,CPI: energy,FIN,Finland,2014,GRWH,Growth rate,0,Units,-1.735038,0
CPI_T1D,CPI: energy,FIN,Finland,2015,GRWH,Growth rate,0,Units,-5.985291999999999,0
CPI_T1B,CPI: all items non food non energy,SVK,Slovak Republic,2011,GRWH,Growth rate,0,Units,2.0421419999999997,0
CPI_T1B,CPI: all items non food non energy,SVK,Slovak Republic,2012,GRWH,Growth rate,0,Units,2.965561,0
CPI_T1B,CPI: all items non food non energy,SVK,Slovak Republic,2013,GRWH,Growth rate,0,Units,1.535077,0
CPI_T1B,CPI: all items non food non energy,SVK,Slovak Republic,2014,GRWH,Growth rate,0,Units,0.5532331,0
CPI_T1B,CPI: all items non food non energy,SVK,Slovak Republic,2015,GRWH,Growth rate,0,Units,0.44613109999999995,0
LIFEEXPY_G2A, Life expectancy at birth: women,ITA,Italy,2011,YR,Years,0,Units,84.8,0
LIFEEXPY_G2A, Life expectancy at birth: women,ITA,Italy,2012,YR,Years,0,Units,84.8,0
LIFEEXPY_G2A, Life expectancy at birth: women,ITA,Italy,2013,YR,Years,0,Units,85.2,0
LIFEEXPY_G2A, Life expectancy at birth: women,ITA,Italy,2014,YR,Years,0,Units,85.6,0
LIFEEXPY_G2A, Life expectancy at birth: women,ITA,Italy,2015,YR,Years,0,Units,84.9,0
EVOVA_T1C,Real value added in construction,FRA,France,2011,GRWH,Growth rate,0,Units,-1.8891177,0
EVOVA_T1C,Real value added in construction,FRA,France,2012,GRWH,Growth rate,0,Units,-5.0792875,0
EVOVA_T1C,Real value added in construction,FRA,France,2013,GRWH,Growth rate,0,Units,0.46805336,0
EVOVA_T1C,Real value added in construction,FRA,France,2014,GRWH,Growth rate,0,Units,-2.6564475,0
EVOVA_T1C,Real value added in construction,FRA,France,2015,GRWH,Growth rate,0,Units,-0.55486941,0
INCOMPOVERTY_T1B,Relative poverty rates: Children (age 0-17),DNK,Denmark,2011,RATIO,Ratio,0,Units,0.035,0
INCOMPOVERTY_T1B,Relative poverty rates: Children (age 0-17),DNK,Denmark,2012,RATIO,Ratio,0,Units,0.027000000000000003,0
INCOMPOVERTY_T1B,Relative poverty rates: Children (age 0-17),DNK,Denmark,2013,RATIO,Ratio,0,Units,0.027000000000000003,0
INCOMPOVERTY_T1B,Relative poverty rates: Children (age 0-17),DNK,Denmark,2014,RATIO,Ratio,0,Units,0.028999999999999998,0
INCOMPOVERTY_T1B,Relative poverty rates: Children (age 0-17),DNK,Denmark,2015,RATIO,Ratio,0,Units,0.028999999999999998,0
FDINDEX_T1A,Total FDI Index,IRL,Ireland,2011,IDX,Index,0,Units,0.043,0
FDINDEX_T1A,Total FDI Index,IRL,Ireland,2012,IDX,Index,0,Units,0.043,0
FDINDEX_T1A,Total FDI Index,IRL,Ireland,2013,IDX,Index,0,Units,0.043,0
FDINDEX_T1A,Total FDI Index,IRL,Ireland,2014,IDX,Index,0,Units,0.043,0
FDINDEX_T1A,Total FDI Index,IRL,Ireland,2015,IDX,Index,0,Units,0.043,0
ITLEARNING_T1H,Students with at least one computer at home: standard-error,POL,Poland,2012,SE,Standard-error,0,Units,0.25075485,0
STUDYABROAD_T1F,Foreign students in total tertiary education,KOR,Korea,2013,PC,Percentage,0,Units,1.6616282,0
TIVA_INTERMEDIATES_T1E,Re-exported intermediates: Chemicals and non-metallic mineral products,IDN,Indonesia,2011,PC,Percentage,0,Units,16.94,0
FDINDEX_T1G,Media,FRA,France,2011,IDX,Index,0,Units,0.048,0
FDINDEX_T1G,Media,FRA,France,2012,IDX,Index,0,Units,0.048,0
FDINDEX_T1G,Media,FRA,France,2013,IDX,Index,0,Units,0.048,0
FDINDEX_T1G,Media,FRA,France,2014,IDX,Index,0,Units,0.048,0
FDINDEX_T1G,Media,FRA,France,2015,IDX,Index,0,Units,0.048,0
TIVA_INTERMEDIATES_T1B,Re-exported intermediates: Food products; beverages and tobacco,JPN,Japan,2011,PC,Percentage,0,Units,5.95,0
EMPLGNDR_T1B,Employment rates: men,COL,Colombia,2011,RATIO,Ratio,0,Units,78.4125,0
EMPLGNDR_T1B,Employment rates: men,COL,Colombia,2012,RATIO,Ratio,0,Units,79.105,0
EMPLGNDR_T1B,Employment rates: men,COL,Colombia,2013,RATIO,Ratio,0,Units,79.07,0
EMPLGNDR_T1B,Employment rates: men,COL,Colombia,2014,RATIO,Ratio,0,Units,79.57166,0
EMPLGNDR_T1B,Employment rates: men,COL,Colombia,2015,RATIO,Ratio,0,Units,79.88,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,JPN,Japan,2011,GRWH,Growth rate,0,Units,1.343777,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,JPN,Japan,2012,GRWH,Growth rate,0,Units,1.8671519,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,JPN,Japan,2013,GRWH,Growth rate,0,Units,0.92636434,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,JPN,Japan,2014,GRWH,Growth rate,0,Units,0.05618629,0
EVOVA_T1I,Real value added in public administration; defence; education human health and social work activities,JPN,Japan,2015,GRWH,Growth rate,0,Units,1.9911903999999998,0
ITLEARNING_T1A,Number of 15-year-old students per school computer: mean,PRT,Portugal,2012,AVSCORE,Average score,0,Units,3.7459974000000003,0
ITLEARNING_T1C,Students using computers at school: Percentage,DNK,Denmark,2012,PC,Percentage,0,Units,86.672033,0
CHILDEDU_T1A,Pupils enrolled in pre-primary education (ISCED 02) as a percentage of total enrolment in early childhood education (ISCED 01+ ISCED 02) ,JPN,Japan,2013,PC,Percentage,0,Units,100.0,0
FDINDEX_T1C,Manufacturing,CHN,China (People's Republic of),2011,IDX,Index,0,Units,0.242,0
FDINDEX_T1C,Manufacturing,CHN,China (People's Republic of),2012,IDX,Index,0,Units,0.24,0
FDINDEX_T1C,Manufacturing,CHN,China (People's Republic of),2013,IDX,Index,0,Units,0.24,0
FDINDEX_T1C,Manufacturing,CHN,China (People's Republic of),2014,IDX,Index,0,Units,0.24,0
FDINDEX_T1C,Manufacturing,CHN,China (People's Republic of),2015,IDX,Index,0,Units,0.203,0
FDINDEX_T1D,Electricity,JPN,Japan,2011,IDX,Index,0,Units,0.025,0
FDINDEX_T1D,Electricity,JPN,Japan,2012,IDX,Index,0,Units,0.025,0
FDINDEX_T1D,Electricity,JPN,Japan,2013,IDX,Index,0,Units,0.025,0
